customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_gb,is_senior,has_dependents,churned
CUST-00306,51,90.42,4537.3,month_to_month,electronic_check,none,0,,0,0,0
CUST-00307,5,116.68,569.22,one_year,electronic_check,dsl,0,211.7,0,1,0
CUST-00308,4,30.65,119.75,month_to_month,electronic_check,fiber_optic,4,140.7,1,1,1
CUST-00309,71,76.47,5370.86,month_to_month,bank_transfer,none,1,,1,0,0
CUST-00310,70,96.36,6818.42,month_to_month,credit_card,none,3,,1,0,0
CUST-00311,1,116.56,,month_to_month,electronic_check,dsl,2,116.1,0,0,1
CUST-00312,41,118.05,4702.18,month_to_month,electronic_check,dsl,4,193.6,0,0,1
CUST-00313,29,30.28,898.58,month_to_month,electronic_check,dsl,2,173.0,0,0,0
CUST-00314,14,45.02,618.33,month_to_month,credit_card,fiber_optic,3,119.7,1,0,0
CUST-00315,29,60.41,1752.15,one_year,credit_card,fiber_optic,2,54.6,0,1,0
CUST-00316,62,21.36,1349.0,one_year,mailed_check,fiber_optic,1,180.8,0,0,0
CUST-00317,61,28.45,1738.37,month_to_month,bank_transfer,fiber_optic,2,328.2,0,0,0
CUST-00318,3,110.32,322.33,two_year,electronic_check,fiber_optic,0,59.5,0,0,1
CUST-00319,35,45.78,1635.16,month_to_month,bank_transfer,fiber_optic,1,153.2,0,0,0
CUST-00320,54,65.78,3447.77,one_year,mailed_check,none,0,,0,1,0
CUST-00321,9,31.98,293.08,month_to_month,bank_transfer,none,2,,0,1,0
CUST-00322,45,105.03,4745.78,month_to_month,electronic_check,fiber_optic,3,69.7,0,1,1
CUST-00323,19,70.31,1333.76,two_year,bank_transfer,fiber_optic,5,67.6,0,0,1
CUST-00324,45,76.19,3335.21,month_to_month,mailed_check,dsl,1,84.1,0,0,0
CUST-00325,28,76.75,2190.1,one_year,electronic_check,dsl,0,109.0,0,0,0
CUST-00326,9,72.18,648.08,month_to_month,mailed_check,dsl,7,51.6,0,0,1
CUST-00327,45,82.9,3642.85,one_year,electronic_check,fiber_optic,3,188.6,1,1,0
CUST-00328,48,29.03,1352.02,month_to_month,bank_transfer,none,2,,0,0,0
CUST-00329,72,114.23,8374.39,one_year,electronic_check,fiber_optic,1,21.4,0,0,0
CUST-00330,63,69.0,4346.39,month_to_month,bank_transfer,dsl,1,137.1,1,0,0
CUST-00331,41,48.15,2003.97,two_year,electronic_check,fiber_optic,2,79.8,0,0,0
CUST-00332,9,24.35,223.56,month_to_month,bank_transfer,dsl,2,14.6,1,1,1
CUST-00333,49,58.0,2790.36,month_to_month,electronic_check,fiber_optic,2,73.4,0,0,0
CUST-00334,44,94.03,4224.72,month_to_month,mailed_check,none,2,,1,0,0
CUST-00335,48,56.34,2769.49,month_to_month,bank_transfer,fiber_optic,2,140.7,0,1,1
CUST-00336,37,72.95,2682.92,month_to_month,electronic_check,none,2,,1,1,0
CUST-00337,33,44.59,1508.55,two_year,credit_card,fiber_optic,2,124.1,0,0,0
CUST-00338,12,62.59,754.66,one_year,mailed_check,fiber_optic,1,40.7,0,0,0
CUST-00339,60,20.11,1205.14,month_to_month,bank_transfer,fiber_optic,1,66.0,1,0,0
CUST-00340,72,89.08,6378.59,one_year,electronic_check,none,2,,0,0,0
CUST-00341,57,41.26,2285.95,month_to_month,mailed_check,fiber_optic,2,123.3,0,1,0
CUST-00342,41,112.89,4722.27,one_year,mailed_check,dsl,2,53.8,0,0,0
CUST-00343,35,100.65,3538.01,month_to_month,bank_transfer,fiber_optic,0,101.8,0,0,1
CUST-00344,40,61.66,2404.79,two_year,electronic_check,fiber_optic,1,101.5,1,1,1
CUST-00345,16,109.71,1793.17,month_to_month,mailed_check,fiber_optic,1,53.7,0,1,1
CUST-00346,23,22.24,505.88,month_to_month,mailed_check,fiber_optic,1,71.2,0,1,0
CUST-00347,45,80.7,3672.77,month_to_month,credit_card,fiber_optic,1,166.5,0,0,1
CUST-00348,21,99.73,2089.16,one_year,electronic_check,none,1,,0,1,0
CUST-00349,35,33.16,1192.18,two_year,mailed_check,fiber_optic,2,71.7,0,0,0
CUST-00350,63,100.32,6285.22,one_year,bank_transfer,fiber_optic,4,131.5,0,0,0
CUST-00351,18,50.36,884.56,one_year,bank_transfer,none,2,,1,0,0
CUST-00352,45,46.48,2147.71,two_year,electronic_check,dsl,0,80.5,0,1,0
CUST-00353,66,29.56,1909.75,month_to_month,bank_transfer,fiber_optic,2,35.3,1,1,0
CUST-00354,72,101.41,7378.34,month_to_month,electronic_check,fiber_optic,2,159.3,0,1,0
CUST-00355,34,62.46,2112.77,month_to_month,electronic_check,fiber_optic,2,71.3,0,0,1
CUST-00356,15,41.92,618.07,one_year,electronic_check,dsl,1,136.8,0,0,0
CUST-00357,20,84.38,1669.91,month_to_month,bank_transfer,fiber_optic,2,54.0,0,0,0
CUST-00358,47,52.25,2424.29,month_to_month,mailed_check,fiber_optic,1,167.2,0,0,1
CUST-00359,44,89.68,3874.12,one_year,mailed_check,dsl,1,90.8,0,0,0
CUST-00360,7,84.96,609.02,month_to_month,bank_transfer,dsl,3,138.1,1,0,1
CUST-00361,5,65.38,320.48,month_to_month,electronic_check,dsl,1,102.5,0,0,1
CUST-00362,46,57.05,2661.47,month_to_month,electronic_check,dsl,0,152.1,0,0,0
CUST-00363,70,19.6,1334.73,two_year,bank_transfer,fiber_optic,1,205.7,0,0,0
CUST-00364,5,19.07,93.83,month_to_month,bank_transfer,dsl,0,75.3,0,1,0
CUST-00365,41,20.44,838.78,two_year,credit_card,fiber_optic,2,153.4,0,0,0
CUST-00366,55,94.21,5115.15,month_to_month,bank_transfer,none,1,,0,1,0
CUST-00367,61,47.16,2877.43,two_year,electronic_check,fiber_optic,0,379.9,0,0,0
CUST-00368,22,84.31,1803.69,month_to_month,electronic_check,fiber_optic,0,64.9,1,0,1
CUST-00369,65,71.04,4488.3,one_year,mailed_check,dsl,0,84.3,0,0,0
CUST-00370,18,97.89,1726.11,month_to_month,electronic_check,fiber_optic,2,18.7,0,0,1
CUST-00371,35,114.87,3916.53,month_to_month,bank_transfer,none,0,,0,1,0
CUST-00372,44,46.2,1979.04,month_to_month,bank_transfer,fiber_optic,2,55.1,0,1,0
CUST-00373,48,34.29,1646.59,month_to_month,electronic_check,dsl,0,161.6,0,1,0
CUST-00374,63,115.1,7401.21,month_to_month,electronic_check,fiber_optic,1,77.8,0,0,0
CUST-00375,6,42.58,259.7,two_year,electronic_check,none,1,,0,1,0
CUST-00376,14,64.47,929.57,one_year,bank_transfer,dsl,1,206.0,0,1,0
CUST-00377,63,91.12,5569.65,one_year,bank_transfer,dsl,1,112.1,0,1,0
CUST-00378,72,67.64,4967.09,two_year,mailed_check,fiber_optic,2,83.7,0,0,0
CUST-00379,61,70.62,4234.4,month_to_month,credit_card,fiber_optic,3,136.8,0,0,1
CUST-00380,22,111.36,2453.59,one_year,credit_card,fiber_optic,1,40.0,0,0,0
CUST-00381,14,97.36,1331.24,month_to_month,mailed_check,fiber_optic,2,83.1,0,0,1
CUST-00382,13,64.22,821.88,month_to_month,bank_transfer,dsl,4,143.3,0,0,1
CUST-00383,37,106.05,3860.36,two_year,mailed_check,fiber_optic,0,143.5,0,0,0
CUST-00384,58,26.9,1554.36,month_to_month,credit_card,dsl,3,99.4,0,1,0
CUST-00385,6,34.02,201.33,one_year,electronic_check,dsl,1,215.8,1,0,0
CUST-00386,7,71.14,509.47,month_to_month,bank_transfer,fiber_optic,0,196.0,0,0,1
CUST-00387,33,31.53,1061.85,month_to_month,electronic_check,dsl,1,44.0,0,0,1
CUST-00388,45,47.26,2181.35,two_year,bank_transfer,dsl,0,60.0,0,0,0
CUST-00389,72,107.08,7555.35,month_to_month,credit_card,none,2,,0,0,0
CUST-00390,16,52.24,838.37,month_to_month,electronic_check,dsl,1,23.2,0,0,0
CUST-00391,38,57.12,2165.48,two_year,mailed_check,dsl,0,98.4,0,0,0
CUST-00392,35,69.2,2471.3,two_year,mailed_check,dsl,1,94.5,0,1,0
CUST-00393,57,57.37,3174.67,month_to_month,bank_transfer,dsl,1,247.8,0,0,0
CUST-00394,1,86.47,,two_year,bank_transfer,fiber_optic,0,128.9,0,1,0
CUST-00395,33,67.14,2183.78,month_to_month,bank_transfer,dsl,1,176.4,0,0,0
CUST-00396,38,86.9,3238.9,month_to_month,mailed_check,dsl,1,90.5,0,1,0
CUST-00397,29,113.55,3204.76,month_to_month,credit_card,fiber_optic,1,77.9,0,0,1
CUST-00398,38,62.83,2434.21,month_to_month,bank_transfer,fiber_optic,2,449.2,0,0,0
CUST-00399,46,114.69,5330.68,month_to_month,credit_card,dsl,2,32.7,0,0,0
CUST-00400,56,28.69,1559.95,two_year,electronic_check,fiber_optic,2,106.4,0,0,0
CUST-00401,61,40.73,2466.11,month_to_month,electronic_check,fiber_optic,2,40.5,0,0,0
CUST-00402,13,90.19,1205.89,two_year,electronic_check,fiber_optic,1,167.4,0,0,1
CUST-00403,16,102.84,1613.1,month_to_month,electronic_check,fiber_optic,4,56.7,0,0,1
CUST-00404,25,46.01,1159.97,month_to_month,credit_card,none,3,,1,0,0
CUST-00405,51,101.57,5044.61,month_to_month,electronic_check,dsl,2,160.0,1,1,0
CUST-00406,32,52.17,1665.14,one_year,credit_card,fiber_optic,0,167.5,0,1,0
CUST-00407,17,68.88,1147.8,month_to_month,credit_card,dsl,4,199.1,0,0,1
CUST-00408,8,111.26,874.04,month_to_month,electronic_check,fiber_optic,1,85.9,1,0,1
CUST-00409,20,83.31,1646.42,two_year,mailed_check,fiber_optic,1,143.2,0,0,0
CUST-00410,1,58.66,,one_year,credit_card,fiber_optic,1,49.3,1,0,0
CUST-00411,22,75.63,1678.12,month_to_month,electronic_check,none,1,,0,0,1
CUST-00412,25,106.09,2576.65,one_year,mailed_check,dsl,2,69.7,0,1,1
CUST-00413,54,72.02,3878.98,one_year,electronic_check,fiber_optic,0,102.9,0,1,0
CUST-00414,64,23.07,1489.22,month_to_month,electronic_check,fiber_optic,2,38.2,1,1,0
CUST-00415,29,48.67,1403.33,month_to_month,mailed_check,dsl,2,118.5,0,1,0
CUST-00416,4,56.67,226.77,month_to_month,credit_card,none,2,,0,0,1
CUST-00417,26,57.28,1532.61,month_to_month,credit_card,none,2,,0,0,0
CUST-00418,18,117.59,2096.65,two_year,bank_transfer,dsl,2,69.5,0,1,0
CUST-00419,8,84.57,689.22,one_year,bank_transfer,fiber_optic,2,185.1,0,0,0
CUST-00420,22,28.22,614.61,month_to_month,mailed_check,fiber_optic,1,109.4,0,0,0
CUST-00421,24,78.87,1873.13,month_to_month,credit_card,fiber_optic,2,61.7,0,0,1
CUST-00422,13,71.71,906.99,month_to_month,credit_card,dsl,0,56.6,0,0,1
CUST-00423,5,59.21,293.67,month_to_month,credit_card,fiber_optic,3,72.7,0,0,1
CUST-00424,18,108.65,1928.76,month_to_month,bank_transfer,fiber_optic,1,134.2,0,0,0
CUST-00425,41,90.9,3659.95,month_to_month,credit_card,dsl,1,125.6,0,0,1
CUST-00426,29,70.4,2076.06,two_year,credit_card,dsl,2,118.9,0,0,0
CUST-00427,21,51.58,1111.36,two_year,electronic_check,fiber_optic,3,78.4,0,1,0
CUST-00428,32,76.32,2498.96,two_year,credit_card,dsl,3,73.6,0,1,0
CUST-00429,11,29.26,319.71,month_to_month,bank_transfer,none,6,,0,1,1
CUST-00430,45,76.0,3456.11,month_to_month,credit_card,fiber_optic,2,36.4,0,0,0
CUST-00431,13,72.08,945.41,month_to_month,credit_card,none,0,,0,0,0
CUST-00432,30,40.73,1238.25,month_to_month,mailed_check,fiber_optic,2,86.2,0,0,1
CUST-00433,40,109.5,4477.76,one_year,bank_transfer,fiber_optic,4,190.8,1,0,0
CUST-00434,8,99.6,801.43,two_year,electronic_check,dsl,2,167.3,0,1,0
CUST-00435,15,100.4,1516.66,one_year,mailed_check,dsl,1,140.7,0,1,0
CUST-00436,42,21.86,933.96,month_to_month,electronic_check,none,2,,0,0,0
CUST-00437,6,37.9,232.84,one_year,credit_card,fiber_optic,2,286.3,0,1,1
CUST-00438,41,102.06,4247.06,month_to_month,electronic_check,dsl,1,290.3,0,0,1
CUST-00439,65,59.16,3916.88,month_to_month,bank_transfer,fiber_optic,1,124.0,0,1,1
CUST-00440,59,110.08,6581.68,month_to_month,electronic_check,fiber_optic,1,85.1,0,1,1
CUST-00441,62,71.0,4425.58,month_to_month,electronic_check,fiber_optic,0,247.7,0,1,0
CUST-00442,68,102.26,7141.18,one_year,credit_card,dsl,1,120.1,0,0,0
CUST-00443,42,71.01,2920.97,month_to_month,mailed_check,fiber_optic,1,141.7,0,0,0
CUST-00444,16,105.58,1666.12,one_year,electronic_check,fiber_optic,0,98.6,0,0,1
CUST-00445,18,91.21,1609.6,two_year,bank_transfer,dsl,2,178.0,0,1,0
CUST-00446,9,76.95,682.39,month_to_month,mailed_check,dsl,2,92.8,1,0,1
CUST-00447,31,115.19,3470.36,month_to_month,bank_transfer,dsl,0,54.5,0,0,1
CUST-00448,55,92.82,5217.63,two_year,credit_card,dsl,1,38.8,1,0,0
CUST-00449,45,23.78,1048.0,month_to_month,bank_transfer,fiber_optic,1,97.6,0,0,1
CUST-00450,49,32.67,1619.95,one_year,credit_card,fiber_optic,1,98.2,0,1,0
CUST-00451,39,40.65,1566.83,two_year,credit_card,none,0,,0,0,0
CUST-00452,24,116.86,2826.41,one_year,mailed_check,dsl,0,146.0,0,0,0
CUST-00453,40,22.78,884.29,two_year,mailed_check,none,1,,0,1,0
CUST-00454,58,40.72,2376.65,month_to_month,credit_card,fiber_optic,1,100.9,0,0,0
CUST-00455,21,72.11,1553.24,two_year,credit_card,dsl,0,140.6,1,0,0
CUST-00456,57,24.41,1386.96,month_to_month,mailed_check,dsl,3,100.5,0,0,0
CUST-00457,27,68.3,1810.02,month_to_month,electronic_check,fiber_optic,3,119.5,1,0,1
CUST-00458,11,98.87,1107.99,two_year,bank_transfer,dsl,0,29.8,0,1,0
CUST-00459,49,100.48,4980.38,month_to_month,electronic_check,dsl,2,160.0,0,1,0
CUST-00460,28,83.47,2381.7,month_to_month,mailed_check,dsl,1,252.3,0,1,0
CUST-00461,25,64.76,1590.35,month_to_month,electronic_check,none,6,,0,0,0
CUST-00462,56,45.86,2631.42,month_to_month,bank_transfer,dsl,2,39.7,0,0,0
CUST-00463,56,83.26,4526.23,month_to_month,bank_transfer,none,5,,0,1,0
CUST-00464,35,89.81,3237.13,one_year,electronic_check,dsl,1,48.5,1,0,1
CUST-00465,37,88.86,3206.45,month_to_month,bank_transfer,dsl,1,39.5,0,0,1
CUST-00466,47,43.8,2118.46,two_year,mailed_check,dsl,3,155.8,1,0,0
CUST-00467,23,96.74,2226.37,month_to_month,mailed_check,fiber_optic,1,238.2,0,0,1
CUST-00468,21,78.57,1606.05,month_to_month,mailed_check,dsl,2,48.8,0,1,0
CUST-00469,37,73.55,2762.54,month_to_month,electronic_check,fiber_optic,0,248.1,0,0,1
CUST-00470,54,80.55,4324.4,one_year,bank_transfer,dsl,0,83.9,0,1,0
CUST-00471,6,59.9,355.6,month_to_month,credit_card,dsl,3,42.6,0,0,1
CUST-00472,15,59.78,879.03,month_to_month,bank_transfer,dsl,3,177.4,0,1,0
CUST-00473,40,117.75,4850.37,two_year,electronic_check,none,6,,0,1,0
CUST-00474,13,98.07,1306.18,two_year,credit_card,fiber_optic,3,104.3,0,0,1
CUST-00475,8,40.26,319.01,month_to_month,electronic_check,fiber_optic,2,7.5,0,1,0
CUST-00476,4,29.16,116.64,two_year,bank_transfer,fiber_optic,1,172.5,0,0,0
CUST-00477,60,30.36,1828.83,month_to_month,mailed_check,fiber_optic,2,67.6,0,1,0
CUST-00478,11,83.77,938.14,two_year,credit_card,dsl,1,39.2,1,1,1
CUST-00479,61,36.48,2217.65,month_to_month,bank_transfer,dsl,1,37.9,0,0,0
CUST-00480,4,62.44,254.21,two_year,bank_transfer,dsl,1,108.9,1,0,0
CUST-00481,57,78.44,4361.16,month_to_month,credit_card,dsl,1,40.2,0,0,0
CUST-00482,16,99.04,1611.79,month_to_month,electronic_check,dsl,1,128.9,0,0,1
CUST-00483,38,82.95,3207.18,month_to_month,mailed_check,dsl,1,218.2,0,1,0
CUST-00484,38,20.04,780.87,two_year,credit_card,none,4,,0,0,0
CUST-00485,14,106.05,1514.62,month_to_month,credit_card,fiber_optic,1,117.4,1,0,1
CUST-00486,34,55.02,1919.28,month_to_month,bank_transfer,fiber_optic,1,133.2,1,0,0
CUST-00487,72,33.19,2335.8,one_year,mailed_check,dsl,1,27.2,0,0,0
CUST-00488,55,67.47,3767.09,two_year,bank_transfer,fiber_optic,3,105.5,0,1,0
CUST-00489,6,90.94,541.81,two_year,electronic_check,dsl,5,21.9,0,1,1
CUST-00490,60,77.42,4776.58,month_to_month,electronic_check,dsl,1,154.9,0,0,0
CUST-00491,53,86.86,4739.68,month_to_month,mailed_check,dsl,3,51.6,1,0,0
CUST-00492,19,23.39,438.61,month_to_month,credit_card,fiber_optic,5,22.8,0,0,0
CUST-00493,49,68.52,3272.66,month_to_month,mailed_check,none,0,,0,0,0
CUST-00494,50,52.05,2654.0,month_to_month,electronic_check,fiber_optic,2,121.5,0,0,1
CUST-00495,51,71.83,3743.51,month_to_month,electronic_check,fiber_optic,3,23.1,0,0,0
CUST-00496,3,22.29,67.89,one_year,credit_card,fiber_optic,4,77.9,0,0,0
CUST-00497,56,22.83,1292.64,one_year,electronic_check,dsl,5,62.9,0,1,0
CUST-00498,39,43.94,1736.85,one_year,bank_transfer,dsl,2,76.8,0,0,0
CUST-00499,63,77.47,4794.56,month_to_month,bank_transfer,dsl,4,65.4,0,0,0
CUST-00500,34,97.34,3300.61,month_to_month,mailed_check,none,1,,0,1,1
CUST-00501,57,89.47,5085.25,two_year,electronic_check,dsl,3,124.9,0,0,0
CUST-00502,5,36.77,186.03,one_year,electronic_check,fiber_optic,0,120.0,0,0,0
CUST-00503,56,110.94,6107.56,two_year,credit_card,fiber_optic,3,167.5,0,0,0
CUST-00504,72,22.08,1568.76,month_to_month,credit_card,none,1,,0,0,0
CUST-00505,15,32.76,494.74,month_to_month,electronic_check,dsl,6,115.2,0,1,0
CUST-00506,6,107.31,627.82,month_to_month,bank_transfer,fiber_optic,2,79.0,0,0,1
CUST-00507,69,20.67,1420.93,one_year,electronic_check,fiber_optic,2,97.7,0,0,0
CUST-00508,64,63.49,4151.86,month_to_month,electronic_check,fiber_optic,3,86.7,0,0,0
CUST-00509,30,106.53,3111.8,one_year,bank_transfer,dsl,2,163.2,0,0,0
CUST-00510,10,44.87,439.33,month_to_month,electronic_check,dsl,2,82.2,0,0,1
CUST-00511,72,70.59,5166.48,one_year,electronic_check,fiber_optic,2,104.7,0,0,0
CUST-00512,48,102.89,4838.83,month_to_month,bank_transfer,fiber_optic,4,31.1,0,0,1
CUST-00513,64,42.18,2619.04,month_to_month,mailed_check,dsl,0,93.9,0,0,0
CUST-00514,58,107.76,6121.57,month_to_month,electronic_check,fiber_optic,3,224.2,0,0,1
CUST-00515,15,55.16,837.3,month_to_month,credit_card,dsl,1,86.3,0,0,0
CUST-00516,46,83.76,3923.59,month_to_month,bank_transfer,fiber_optic,0,122.2,0,1,0
CUST-00517,35,76.06,2733.79,month_to_month,electronic_check,fiber_optic,2,107.8,0,0,0
CUST-00518,45,103.38,4747.08,two_year,electronic_check,fiber_optic,0,298.6,1,0,1
CUST-00519,30,72.51,2233.92,month_to_month,electronic_check,dsl,3,77.3,0,0,1
CUST-00520,23,35.46,830.31,one_year,electronic_check,fiber_optic,1,166.9,0,1,0
CUST-00521,24,54.79,1279.88,month_to_month,electronic_check,fiber_optic,1,144.3,0,0,0
CUST-00522,60,93.13,5624.49,month_to_month,mailed_check,none,3,,0,1,0
CUST-00523,72,56.67,4066.74,month_to_month,electronic_check,fiber_optic,1,185.1,0,1,0
CUST-00524,1,110.95,,month_to_month,electronic_check,fiber_optic,0,154.3,0,0,1
CUST-00525,27,77.29,2136.87,month_to_month,mailed_check,fiber_optic,3,148.5,0,0,0
CUST-00526,60,18.57,1098.04,month_to_month,electronic_check,dsl,2,41.1,0,0,0
CUST-00527,8,107.92,872.16,one_year,credit_card,none,4,,0,0,1
CUST-00528,20,47.5,923.94,two_year,mailed_check,dsl,1,28.0,1,0,0
CUST-00529,49,118.28,5719.81,month_to_month,electronic_check,none,3,,0,0,1
CUST-00530,42,103.72,4286.83,month_to_month,mailed_check,dsl,1,83.7,0,0,1
CUST-00531,52,105.05,5394.16,month_to_month,bank_transfer,fiber_optic,1,81.5,0,0,1
CUST-00532,26,69.62,1788.22,month_to_month,credit_card,fiber_optic,1,419.0,0,0,0
CUST-00533,46,114.51,5165.03,month_to_month,electronic_check,dsl,2,63.4,0,1,1
CUST-00534,20,97.65,1926.9,month_to_month,electronic_check,none,2,,1,0,1
CUST-00535,9,20.14,184.73,month_to_month,electronic_check,none,2,,0,0,1
CUST-00536,61,91.82,5768.56,month_to_month,credit_card,fiber_optic,0,187.1,0,1,0
CUST-00537,30,117.35,3526.32,month_to_month,credit_card,fiber_optic,2,129.5,0,0,1
CUST-00538,32,45.26,1415.62,two_year,electronic_check,dsl,2,427.0,0,1,0
CUST-00539,7,23.51,166.14,month_to_month,credit_card,dsl,5,70.9,0,0,1
CUST-00540,23,49.02,1104.94,month_to_month,electronic_check,dsl,4,161.2,1,1,1
CUST-00541,41,70.27,2910.21,one_year,electronic_check,dsl,2,177.3,0,0,0
CUST-00542,62,71.04,4445.43,two_year,electronic_check,fiber_optic,2,180.6,0,0,0
CUST-00543,64,35.16,2301.5,month_to_month,credit_card,dsl,1,205.3,1,0,0
CUST-00544,6,93.48,572.11,month_to_month,electronic_check,none,2,,0,1,1
CUST-00545,68,21.41,1415.16,two_year,bank_transfer,none,1,,1,1,0
CUST-00546,7,44.84,320.2,month_to_month,electronic_check,fiber_optic,3,309.0,0,0,1
CUST-00547,58,33.08,1917.27,month_to_month,electronic_check,fiber_optic,0,137.1,0,0,0
CUST-00548,24,34.07,809.56,one_year,electronic_check,dsl,2,140.9,0,0,1
CUST-00549,56,58.16,3232.87,one_year,bank_transfer,fiber_optic,1,38.1,0,0,0
CUST-00550,4,47.77,193.05,month_to_month,credit_card,fiber_optic,1,101.0,0,1,0
CUST-00551,15,76.4,1135.93,month_to_month,electronic_check,fiber_optic,2,56.3,0,0,1
CUST-00552,34,72.81,2528.13,one_year,bank_transfer,fiber_optic,2,39.5,0,0,1
CUST-00553,62,29.64,1825.0,month_to_month,electronic_check,dsl,0,112.3,0,0,0
CUST-00554,45,40.16,1852.53,month_to_month,mailed_check,fiber_optic,1,51.3,0,0,1
CUST-00555,34,88.05,3030.57,one_year,electronic_check,dsl,0,105.9,0,0,1
CUST-00556,29,112.76,3299.64,two_year,electronic_check,dsl,1,75.4,0,0,0
CUST-00557,29,32.22,947.22,month_to_month,bank_transfer,fiber_optic,2,203.2,1,1,0
CUST-00558,28,99.51,2762.93,two_year,mailed_check,dsl,4,74.4,0,0,0
CUST-00559,62,114.61,7147.75,two_year,bank_transfer,none,1,,0,0,0
CUST-00560,48,75.19,3559.62,two_year,bank_transfer,none,2,,0,0,0
CUST-00561,18,55.61,990.64,month_to_month,electronic_check,fiber_optic,1,47.7,0,0,1
CUST-00562,21,78.48,1651.59,two_year,electronic_check,fiber_optic,2,150.4,0,0,0
CUST-00563,60,63.82,3905.11,month_to_month,electronic_check,fiber_optic,1,159.4,0,0,0
CUST-00564,13,70.82,933.16,one_year,mailed_check,fiber_optic,1,140.7,0,0,0
CUST-00565,36,118.06,4249.9,two_year,bank_transfer,fiber_optic,1,233.2,1,1,0
CUST-00566,50,37.7,1891.51,one_year,bank_transfer,dsl,1,130.3,0,0,0
CUST-00567,42,54.68,2294.9,one_year,mailed_check,none,1,,1,0,0
CUST-00568,9,66.52,607.04,month_to_month,electronic_check,fiber_optic,3,301.9,0,1,1
CUST-00569,62,80.04,5008.49,month_to_month,bank_transfer,fiber_optic,1,128.6,1,1,0
CUST-00570,4,113.89,467.86,month_to_month,electronic_check,fiber_optic,2,177.1,0,0,1
CUST-00571,46,48.11,2147.45,two_year,electronic_check,fiber_optic,2,69.5,0,1,0
CUST-00572,28,21.48,586.54,two_year,bank_transfer,none,1,,1,0,0
CUST-00573,53,76.4,4007.88,one_year,credit_card,none,0,,0,1,0
CUST-00574,10,117.67,1205.99,one_year,mailed_check,fiber_optic,2,64.5,0,1,1
CUST-00575,42,23.05,950.96,month_to_month,credit_card,dsl,0,24.8,1,0,0
CUST-00576,6,114.67,707.4,month_to_month,credit_card,fiber_optic,0,87.3,0,1,1
CUST-00577,26,27.88,705.78,two_year,credit_card,fiber_optic,1,118.3,0,1,0
CUST-00578,19,37.73,713.86,one_year,electronic_check,fiber_optic,2,247.1,0,0,0
CUST-00579,62,34.65,2110.65,one_year,bank_transfer,dsl,1,158.5,0,0,0
CUST-00580,53,83.69,4438.85,month_to_month,electronic_check,dsl,2,112.3,0,1,0
CUST-00581,47,109.44,5235.13,month_to_month,electronic_check,fiber_optic,1,185.2,0,0,0
CUST-00582,31,21.56,669.64,month_to_month,mailed_check,fiber_optic,1,262.5,0,0,0
CUST-00583,1,54.83,,one_year,credit_card,dsl,1,201.0,0,0,0
CUST-00584,13,49.1,644.84,two_year,electronic_check,none,5,,0,0,0
CUST-00585,40,64.22,2548.28,two_year,electronic_check,none,1,,0,0,0
CUST-00586,26,103.75,2683.05,month_to_month,bank_transfer,dsl,3,92.0,0,0,1
CUST-00587,12,110.99,1324.8,month_to_month,bank_transfer,dsl,0,55.7,0,0,1
CUST-00588,29,39.77,1150.81,one_year,electronic_check,dsl,1,229.7,0,0,0
CUST-00589,28,96.68,2661.03,month_to_month,mailed_check,none,1,,0,1,0
CUST-00590,56,83.9,4646.19,one_year,electronic_check,dsl,1,155.3,0,0,0
CUST-00591,50,114.29,5877.29,one_year,mailed_check,fiber_optic,5,152.6,0,1,0
CUST-00592,32,97.76,3105.48,month_to_month,electronic_check,none,1,,0,0,1
CUST-00593,43,59.0,2575.31,month_to_month,mailed_check,dsl,2,121.2,0,1,0
CUST-00594,19,45.8,884.94,month_to_month,electronic_check,dsl,4,60.4,0,0,0
CUST-00595,48,99.19,4701.71,month_to_month,credit_card,dsl,2,78.3,1,0,1
CUST-00596,50,49.54,2530.46,month_to_month,mailed_check,fiber_optic,1,231.7,1,1,0
CUST-00597,72,18.72,1320.93,month_to_month,mailed_check,none,3,,0,0,0
CUST-00598,53,94.09,4919.63,month_to_month,bank_transfer,dsl,1,95.2,0,1,0
CUST-00599,37,99.94,3690.07,month_to_month,bank_transfer,dsl,0,56.4,0,1,0
CUST-00600,54,40.89,2164.25,month_to_month,mailed_check,dsl,4,52.7,0,1,0
CUST-00601,16,89.29,1461.02,month_to_month,mailed_check,none,2,,0,0,1
CUST-00602,59,109.89,6325.46,month_to_month,mailed_check,fiber_optic,0,117.1,0,1,0
CUST-00603,18,85.87,1511.7,one_year,credit_card,fiber_optic,0,135.8,0,1,0
CUST-00604,61,100.72,6018.29,one_year,electronic_check,none,1,,0,0,0
CUST-00605,38,24.04,919.19,two_year,credit_card,dsl,3,186.4,1,0,0
CUST-00606,51,102.1,5151.05,month_to_month,electronic_check,dsl,2,211.5,0,0,1
CUST-00607,32,114.45,3747.27,one_year,credit_card,fiber_optic,4,100.4,0,0,1
CUST-00608,10,107.41,1055.86,month_to_month,mailed_check,fiber_optic,1,154.9,1,0,1
CUST-00609,27,40.71,1094.65,month_to_month,credit_card,dsl,2,93.2,0,0,0
CUST-00610,50,68.61,3503.26,one_year,credit_card,dsl,2,131.1,0,1,0
CUST-00611,32,40.97,1274.87,one_year,electronic_check,dsl,3,149.2,0,1,1
